;antecedents;consequents;antecedent support;consequent support;support;confidence;lift;leverage;conviction
82;frozenset({'DAGING AYAM CEKER KG'});frozenset({'DAGING AYAM SAYAP KG'});0.034942932396839335;0.03582089552238806;0.006145741878841089;0.1758793969849246;4.909966499162478;0.004894054748208038;1.1699490353112485
78;frozenset({'DAGING AYAM CEKER KG'});frozenset({'DAGING AYAM FILLET PAHA KG'});0.034942932396839335;0.07251975417032484;0.005970149253731343;0.1708542713567839;2.355968705513037;0.003436096386322275;1.1185973873945778
79;frozenset({'DAGING AYAM FILLET PAHA KG'});frozenset({'DAGING AYAM CEKER KG'});0.07251975417032484;0.034942932396839335;0.005970149253731343;0.08232445520581114;2.355968705513037;0.003436096386322275;1.0516321079686157
75;frozenset({'JAB YOGURT JERUK 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});0.009130816505706761;0.011940298507462687;0.005970149253731343;0.6538461538461537;54.75961538461537;0.005861124579036338;2.8543946932006623
52;frozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'});frozenset({'JAB FROZEN YOGURT'});0.08235294117647059;0.05390693590869183;0.005970149253731343;0.07249466950959488;1.3448115402512797;0.001530754531839075;1.0200405679513185
53;frozenset({'JAB FROZEN YOGURT'});frozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'});0.05390693590869183;0.08235294117647059;0.005970149253731343;0.11074918566775245;1.3448115402512797;0.001530754531839075;1.0319327731092438
74;frozenset({'JAB YOGURT ANGGUR 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT JERUK 250ML [DISCONTINUED]'});0.011940298507462687;0.009130816505706761;0.005970149253731343;0.5;54.75961538461538;0.005861124579036338;1.9817383669885864
4;frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JAB FROZEN YOGURT'});0.03301141352063213;0.05390693590869183;0.005794556628621598;0.17553191489361702;3.25620278605586;0.004015012475709559;1.1475193293494574
32;frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});0.012115891132572432;0.03301141352063213;0.005794556628621598;0.47826086956521735;14.487742830712303;0.005394593936273289;1.8533947907521215
98;frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT LECI 250ML [DISCONTINUED]'});0.009833187006145742;0.010359964881474977;0.005794556628621598;0.5892857142857143;56.881053268765136;0.005692685156564951;2.4095583463755395
35;frozenset({'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA STROBERI 1L'});0.030026338893766463;0.011237928007023706;0.005794556628621598;0.19298245614035087;17.172423245614034;0.005457122793818954;1.2252051761652096
34;frozenset({'JABMILK SUSU RASA STROBERI 1L'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});0.03037752414398595;0.010184372256365233;0.005794556628621598;0.1907514450867052;18.729818616703206;0.005485180614512522;1.2231293114260628
33;frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L', 'JABMILK SUSU RASA MELON 1L'});0.03301141352063213;0.012115891132572432;0.005794556628621598;0.17553191489361702;14.487742830712303;0.005394593936273289;1.1982078223682346
5;frozenset({'JAB FROZEN YOGURT'});frozenset({'JABMILK SUSU RASA ORIGINAL 1L'});0.05390693590869183;0.03301141352063213;0.005794556628621598;0.10749185667752444;3.25620278605586;0.004015012475709559;1.083450715507905
